"PVWatts: Hourly PV Performance Data"
"Requested Location:","16335, USA"
"Location:","Lat, Lon: 41.65, -80.14"
"Lat (deg N):","41.65"
"Long (deg W):","80.14"
"Elev (m):","406.92001342773"
"DC System Size (kW):","1"
"Module Type:","Premium"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.119"
"Capacity Factor (%)","13.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","13","10","9","210","29","0","210.383","39.287","171.714","162.976"
"8","13","11","9","197","30","0","198.613","37.871","162.96","154.433"
"8","13","12","463","368","30","0","862.954","59.629","651.576","626.862"
"8","13","13","216","427","30","0","650.513","56.756","496.76","478.136"
"8","13","14","714","180","29","0","820.777","59.741","618.687","595.342"
"8","13","15","42","274","28","0","301.266","43.831","241.591","231.06"
"8","13","16","234","218","27","0","343.581","40.752","275.482","264.015"
"8","13","17","331","136","26","0","234.717","36.236","181.709","172.725"
"8","13","18","106","62","24","0","63.677","26.733","50.245","44.192"
"8","13","19","0","0","23","0","0","23","0","0"
"8","13","20","0","0","22","0","0","22","0","0"
"8","13","21","0","0","21","0","0","21","0","0"
"8","13","22","0","0","21","0","0","21","0","0"
"8","13","23","0","0","20","0","0","20","0","0"
"8","14","0","0","0","20","0","0","20","0","0"
"8","14","1","0","0","19","0","0","19","0","0"
"8","14","2","0","0","19","0","0","19","0","0"
"8","14","3","0","0","19","0","0","19","0","0"
"8","14","4","0","0","18","0","0","18","0","0"
"8","14","5","0","0","19","0","0","19","0","0"
"8","14","6","284","65","20","0","91.635","20.711","66.419","60.041"
"8","14","7","0","21","21","0","19.898","19.475","17.427","12.006"
"8","14","8","0","42","22","0","39.873","20.482","34.8","29.05"
"8","14","9","0","143","23","0","136.782","26.531","116.893","109.435"
"8","14","10","4","158","24","0","155.078","29.373","131.2","123.418"
"8","14","11","15","269","23","0","275.656","33.197","230.046","219.823"
"8","14","12","0","119","22","0","113.904","27.103","97.146","90.122"
"8","14","13","10","217","22","0","219.145","29.678","185.204","176.134"
"8","14","14","12","235","21","0","237.448","30.313","200.207","190.759"
"8","14","15","3","169","20","0","164.202","26.684","140.236","132.246"
"8","14","16","0","83","19","0","78.901","21.416","68.642","62.218"
"8","14","17","0","60","18","0","56.966","18.182","50.114","44.064"
"8","14","18","304","50","17","0","66.088","17.163","46.327","40.352"
"8","14","19","0","0","15","0","0","15","0","0"
"8","14","20","0","0","14","0","0","14","0","0"
"8","14","21","0","0","14","0","0","14","0","0"
"8","14","22","0","0","14","0","0","14","0","0"
"8","14","23","0","0","13","0","0","13","0","0"
"8","15","0","0","0","13","0","0","13","0","0"
"8","15","1","0","0","13","0","0","13","0","0"
"8","15","2","0","0","13","0","0","13","0","0"
"8","15","3","0","0","13","0","0","13","0","0"
"8","15","4","0","0","13","0","0","13","0","0"
"8","15","5","0","0","14","0","0","14","0","0"
"8","15","6","493","45","16","0","96.874","16.738","61.965","55.678"
"8","15","7","719","66","18","0","317.439","29.249","244.84","234.221"
"8","15","8","832","78","20","0","552.909","41.074","437.965","421.421"
"8","15","9","296","302","21","0","533.61","42.908","428.609","412.383"
"8","15","10","930","93","22","0","926.153","55.744","709.323","682.11"
"8","15","11","950","95","23","0","1027.457","61.467","769.99","740.017"
"8","15","12","956","96","24","0","1058.715","63.701","786.407","755.664"
"8","15","13","947","96","24","0","1015.272","62.645","757.207","727.828"
"8","15","14","926","93","24","0","903.005","59.298","681.682","655.682"
"8","15","15","887","87","23","0","730.392","52.831","562.326","541.232"
"8","15","16","805","83","22","0","512.809","44.296","398.906","383.672"
"8","15","17","683","68","20","0","277.302","33.153","205.992","196.397"
"8","15","18","434","40","17","0","65.746","20.205","40.835","34.968"
"8","15","19","0","0","15","0","0","15","0","0"
"8","15","20","0","0","14","0","0","14","0","0"
"8","15","21","0","0","13","0","0","13","0","0"
"8","15","22","0","0","13","0","0","13","0","0"
"8","15","23","0","0","12","0","0","12","0","0"
"8","16","0","0","0","12","0","0","12","0","0"
"8","16","1","0","0","12","0","0","12","0","0"
"8","16","2","0","0","12","0","0","12","0","0"
"8","16","3","0","0","11","0","0","11","0","0"
"8","16","4","0","0","11","0","0","11","0","0"
"8","16","5","0","0","12","0","0","12","0","0"
"8","16","6","490","44","14","0","95.115","14.511","61.087","54.817"
"8","16","7","697","69","17","0","312.396","28.043","242.267","231.717"
"8","16","8","800","85","20","0","541.915","40.676","430.048","413.773"
"8","16","9","857","96","23","0","743.874","51.278","577.161","555.486"
"8","16","10","890","102","24","0","899.984","57.88","683.512","657.432"
"8","16","11","904","107","25","0","995.202","62.249","743.477","714.727"
"8","16","12","902","113","26","0","1022.481","64.351","757.491","728.099"
"8","16","13","481","335","27","0","826.557","59.892","623.353","599.817"
"8","16","14","316","351","28","0","641.467","54.425","494.018","475.494"
"8","16","15","825","103","27","0","704.331","54.381","539.093","518.893"
"8","16","16","752","91","26","0","491.797","47.264","378.476","363.904"
"8","16","17","622","74","24","0","263.304","36.411","194.105","184.812"
"8","16","18","369","43","21","0","63.199","23.986","40.895","35.027"
"8","16","19","0","0","19","0","0","19","0","0"
"8","16","20","0","0","19","0","0","19","0","0"
"8","16","21","0","0","18","0","0","18","0","0"
"8","16","22","0","0","17","0","0","17","0","0"
"8","16","23","0","0","17","0","0","17","0","0"
"8","17","0","0","0","16","0","0","16","0","0"
"8","17","1","0","0","16","0","0","16","0","0"
"8","17","2","0","0","16","0","0","16","0","0"
"8","17","3","0","0","16","0","0","16","0","0"
"8","17","4","0","0","16","0","0","16","0","0"
"8","17","5","0","0","16","0","0","16","0","0"
"8","17","6","330","58","18","0","89.511","18.421","63.021","56.712"
"8","17","7","523","106","22","0","286.606","32.017","222.928","212.892"
"8","17","8","641","137","25","0","506.26","44.159","397.859","382.659"
"8","17","9","313","296","26","0","540.362","47.602","426.364","410.214"
"8","17","10","97","376","28","0","465.011","47.329","368.225","353.98"
"8","17","11","140","428","29","0","581.353","51.527","453.102","436.035"
"8","17","12","774","189","29","0","982.139","64.039","728.526","700.454"
"8","17","13","174","423","29","0","606.513","55.145","466.098","448.574"
"8","17","14","752","171","29","0","840.938","60.108","632.876","608.946"
"8","17","15","721","149","28","0","678.36","55.598","517.045","497.675"
"8","17","16","669","118","27","0","474.849","47.529","365.803","351.634"
"8","17","17","523","94","25","0","251.949","36.872","187.951","178.812"
"8","17","18","264","49","22","0","60.032","24.75","42.177","36.283"
"8","17","19","0","0","20","0","0","20","0","0"
"8","17","20","0","0","18","0","0","18","0","0"
"8","17","21","0","0","17","0","0","17","0","0"
"8","17","22","0","0","17","0","0","17","0","0"
"8","17","23","0","0","17","0","0","17","0","0"
"8","18","0","0","0","17","0","0","17","0","0"
"8","18","1","0","0","16","0","0","16","0","0"
"8","18","2","0","0","16","0","0","16","0","0"
"8","18","3","0","0","15","0","0","15","0","0"
"8","18","4","0","0","15","0","0","15","0","0"
"8","18","5","0","0","16","0","0","16","0","0"
"8","18","6","420","47","18","0","89.556","18.424","58.855","52.63"
"8","18","7","275","131","19","0","223.676","26.564","181.842","172.855"
"8","18","8","170","231","20","0","325.983","32.607","270.42","259.095"
"8","18","9","129","315","21","0","416.746","37.541","341.841","328.418"
"8","18","10","142","384","22","0","521.993","42.626","420.696","404.738"
"8","18","11","248","419","23","0","686.655","49.421","539.511","519.294"
"8","18","12","318","413","23","0","757.453","52.479","588.201","566.088"
"8","18","13","383","368","23","0","758.086","52.877","587.713","565.62"
"8","18","14","185","372","22","0","542.307","45.385","432.475","416.118"
"8","18","15","278","287","21","0","494.713","41.597","398.971","383.734"
"8","18","16","196","212","20","0","312.553","34.229","256.754","245.809"
"8","18","17","54","122","19","0","132.782","25.2","111.888","104.541"
"8","18","18","205","46","18","0","52.999","18.855","39.244","33.408"
"8","18","19","0","0","17","0","0","17","0","0"
"8","18","20","0","0","16","0","0","16","0","0"
"8","18","21","0","0","16","0","0","16","0","0"
"8","18","22","0","0","16","0","0","16","0","0"
"8","18","23","0","0","15","0","0","15","0","0"
"8","19","0","0","0","15","0","0","15","0","0"
"8","19","1","0","0","15","0","0","15","0","0"
"8","19","2","0","0","14","0","0","14","0","0"
"8","19","3","0","0","14","0","0","14","0","0"
"8","19","4","0","0","13","0","0","13","0","0"
"8","19","5","0","0","14","0","0","14","0","0"
"8","19","6","33","57","16","0","56.728","14.643","48.932","42.906"
"8","19","7","244","134","19","0","215.955","25.914","176.671","167.811"
"8","19","8","359","202","21","0","406.567","36.389","330.783","317.698"
"8","19","9","322","291","23","0","542.137","44.17","433.302","416.917"
"8","19","10","391","332","24","0","696.048","50.763","543.764","523.385"
"8","19","11","282","409","25","0","709.183","52.944","549.693","529.087"
"8","19","12","323","410","26","0","759.304","55.44","582.874","560.974"
"8","19","13","80","400","25","0","482.637","46.356","383.667","368.928"
"8","19","14","113","366","24","0","466.027","43.154","374.822","360.367"
"8","19","15","33","255","24","0","276.064","36.651","227.35","217.199"
"8","19","16","0","114","23","0","108.708","27.931","92.444","85.52"
"8","19","17","0","99","21","0","94.025","23.465","81.221","74.535"
"8","19","18","0","27","19","0","25.604","17.762","22.556","17.039"
"8","19","19","0","0","17","0","0","17","0","0"
"8","19","20","0","0","17","0","0","17","0","0"
"8","19","21","0","0","16","0","0","16","0","0"
"8","19","22","0","0","16","0","0","16","0","0"
"8","19","23","0","0","16","0","0","16","0","0"
"8","20","0","0","0","15","0","0","15","0","0"
"8","20","1","0","0","15","0","0","15","0","0"
"8","20","2","0","0","15","0","0","15","0","0"
"8","20","3","0","0","15","0","0","15","0","0"
"8","20","4","0","0","15","0","0","15","0","0"
"8","20","5","0","0","15","0","0","15","0","0"
"8","20","6","0","47","17","0","44.273","15.119","39.355","33.517"
"8","20","7","0","107","19","0","101.831","20.798","88.78","81.934"
"8","20","8","4","164","20","0","159.512","25.101","136.951","129.037"
"8","20","9","20","242","22","0","249.101","31.22","209.286","199.606"
"8","20","10","0","118","23","0","112.734","27.792","95.914","88.916"
"8","20","11","24","322","23","0","337.932","35.145","280.037","268.441"
"8","20","12","1","136","23","0","131.39","29.368","111.164","103.833"
"8","20","13","15","271","22","0","277.738","32.081","232.715","222.421"
"8","20","14","514","304","21","0","768.873","48.686","605.188","582.393"
"8","20","15","0","118","21","0","112.602","30.384","94.925","87.948"
"8","20","16","31","186","20","0","197.701","26.825","168.262","159.608"
"8","20","17","253","143","19","0","213.56","27.213","172.061","163.314"
"8","20","18","81","48","17","0","47.613","18.67","39.129","33.295"
"8","20","19","0","0","16","0","0","16","0","0"
"8","20","20","0","0","15","0","0","15","0","0"
"8","20","21","0","0","14","0","0","14","0","0"
"8","20","22","0","0","14","0","0","14","0","0"
"8","20","23","0","0","13","0","0","13","0","0"
"8","21","0","0","0","13","0","0","13","0","0"
"8","21","1","0","0","13","0","0","13","0","0"
"8","21","2","0","0","13","0","0","13","0","0"
"8","21","3","0","0","13","0","0","13","0","0"
"8","21","4","0","0","13","0","0","13","0","0"
"8","21","5","0","0","14","0","0","14","0","0"
"8","21","6","0","40","16","0","37.865","13.767","33.813","28.082"
"8","21","7","412","128","18","0","269.281","26.861","215.838","205.988"
"8","21","8","293","212","19","0","379.926","33.898","312.438","299.902"
"8","21","9","409","266","20","0","587.429","42.603","472.012","454.279"
"8","21","10","217","376","21","0","580.419","44.608","464.266","446.807"
"8","21","11","148","422","22","0","583.748","45.617","465.34","447.843"
"8","21","12","109","428","22","0","545.233","44.422","436.614","420.116"
"8","21","13","228","411","22","0","645.69","47.348","511.326","492.168"
"8","21","14","16","258","22","0","264.036","35.61","218.413","208.496"
"8","21","15","317","273","21","0","506.843","40.172","410.687","395.063"
"8","21","16","64","200","20","0","228.608","31.389","190.963","181.749"
"8","21","17","363","117","19","0","221.231","27.805","173.772","164.984"
"8","21","18","137","47","18","0","48.786","19.822","38.326","32.507"
"8","21","19","0","0","16","0","0","16","0","0"
"8","21","20","0","0","15","0","0","15","0","0"
"8","21","21","0","0","14","0","0","14","0","0"
"8","21","22","0","0","14","0","0","14","0","0"
"8","21","23","0","0","13","0","0","13","0","0"
"8","22","0","0","0","12","0","0","12","0","0"
"8","22","1","0","0","12","0","0","12","0","0"
"8","22","2","0","0","12","0","0","12","0","0"
"8","22","3","0","0","12","0","0","12","0","0"
"8","22","4","0","0","12","0","0","12","0","0"
"8","22","5","0","0","13","0","0","13","0","0"
"8","22","6","438","43","15","0","86.14","14.925","55.948","49.782"
"8","22","7","650","75","18","0","299.156","28.456","231.866","221.595"
"8","22","8","769","93","21","0","530.608","41.177","420.267","404.323"
"8","22","9","835","106","22","0","739.157","50.139","575.992","554.363"
"8","22","10","868","118","24","0","895.065","57.713","680.199","654.263"
"8","22","11","192","420","25","0","624.329","51.478","486.679","468.421"
"8","22","12","888","127","25","0","1019.24","61.628","763.42","733.753"
"8","22","13","878","126","26","0","974.448","63.129","725.303","697.377"
"8","22","14","854","120","26","0","865.94","59.868","652.122","627.386"
"8","22","15","809","110","25","0","691.538","53.332","531.139","511.24"
"8","22","16","729","97","24","0","476.384","44.8","369.26","354.982"
"8","22","17","588","75","22","0","244.956","33.696","180.97","172.005"
"8","22","18","303","37","18","0","47.853","20.128","32.618","26.909"
"8","22","19","0","0","17","0","0","17","0","0"
"8","22","20","0","0","16","0","0","16","0","0"
"8","22","21","0","0","15","0","0","15","0","0"
"8","22","22","0","0","15","0","0","15","0","0"
"8","22","23","0","0","14","0","0","14","0","0"
"8","23","0","0","0","14","0","0","14","0","0"
"8","23","1","0","0","14","0","0","14","0","0"
"8","23","2","0","0","14","0","0","14","0","0"
"8","23","3","0","0","14","0","0","14","0","0"
"8","23","4","0","0","13","0","0","13","0","0"
"8","23","5","0","0","14","0","0","14","0","0"
"8","23","6","91","54","16","0","59.787","14.786","48.924","42.897"
"8","23","7","615","82","19","0","293.991","29.026","228.15","217.977"
"8","23","8","704","101","22","0","502.749","41.183","398.474","383.254"
"8","23","9","413","261","24","0","585.415","47.097","462.473","445.077"
"8","23","10","621","240","25","0","813.836","55.478","624.083","600.516"
"8","23","11","614","280","26","0","904.992","60.199","681.674","655.674"
"8","23","12","601","298","26","0","925.381","61.218","694.266","667.717"
"8","23","13","551","302","27","0","856.549","60.275","644.945","620.511"
"8","23","14","334","335","26","0","638.607","52.633","495.174","476.608"
"8","23","15","76","279","25","0","331.29","40.72","268.572","257.299"
"8","23","16","177","203","24","0","292.392","36.217","238.396","227.95"
"8","23","17","0","79","23","0","75.056","26.767","64.089","57.758"
"8","23","18","0","4","21","0","3.78","18.554","3.321","0"
"8","23","19","0","0","19","0","0","19","0","0"
"8","23","20","0","0","18","0","0","18","0","0"
"8","23","21","0","0","18","0","0","18","0","0"
"8","23","22","0","0","18","0","0","18","0","0"
"8","23","23","0","0","18","0","0","18","0","0"
"8","24","0","0","0","18","0","0","18","0","0"
"8","24","1","0","0","18","0","0","18","0","0"
"8","24","2","0","0","17","0","0","17","0","0"
"8","24","3","0","0","17","0","0","17","0","0"
"8","24","4","0","0","16","0","0","16","0","0"
"8","24","5","0","0","16","0","0","16","0","0"
"8","24","6","0","21","18","0","19.892","15.065","17.685","12.259"
"8","24","7","0","78","21","0","74.151","20.927","64.619","58.277"
"8","24","8","50","208","24","0","232.5","31.832","194.322","185.024"
"8","24","9","241","301","26","0","486.351","44.121","388.949","374.039"
"8","24","10","487","286","27","0","741.161","54.65","570.265","548.861"
"8","24","11","454","336","28","0","807.479","58.874","611.455","588.405"
